dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,popData2018
5/8/2020,5,8,2020,1695,9,France,FR,FRA,67012883,Europe,67012883
4/8/2020,4,8,2020,1039,2,France,FR,FRA,67012883,Europe,67012883
3/8/2020,3,8,2020,556,22,France,FR,FRA,67012883,Europe,67012883
2/8/2020,2,8,2020,2820,4,France,FR,FRA,67012883,Europe,67012883
1/8/2020,1,8,2020,0,3,France,FR,FRA,67012883,Europe,67012883
31/7/2020,31,7,2020,1346,11,France,FR,FRA,67012883,Europe,67012883
30/7/2020,30,7,2020,1377,16,France,FR,FRA,67012883,Europe,67012883
29/7/2020,29,7,2020,1392,15,France,FR,FRA,67012883,Europe,67012883
28/7/2020,28,7,2020,725,14,France,FR,FRA,67012883,Europe,67012883
27/7/2020,27,7,2020,514,9,France,FR,FRA,67012883,Europe,67012883
26/7/2020,26,7,2020,1018,4,France,FR,FRA,67012883,Europe,67012883
25/7/2020,25,7,2020,1019,4,France,FR,FRA,67012883,Europe,67012883
24/7/2020,24,7,2020,1130,10,France,FR,FRA,67012883,Europe,67012883
23/7/2020,23,7,2020,1062,10,France,FR,FRA,67012883,Europe,67012883
22/7/2020,22,7,2020,998,7,France,FR,FRA,67012883,Europe,67012883
21/7/2020,21,7,2020,584,13,France,FR,FRA,67012883,Europe,67012883
20/7/2020,20,7,2020,350,8,France,FR,FRA,67012883,Europe,67012883
19/7/2020,19,7,2020,865,8,France,FR,FRA,67012883,Europe,67012883
18/7/2020,18,7,2020,865,9,France,FR,FRA,67012883,Europe,67012883
17/7/2020,17,7,2020,836,14,France,FR,FRA,67012883,Europe,67012883
16/7/2020,16,7,2020,534,18,France,FR,FRA,67012883,Europe,67012883
15/7/2020,15,7,2020,416,20,France,FR,FRA,67012883,Europe,67012883
14/7/2020,14,7,2020,511,71,France,FR,FRA,67012883,Europe,67012883
13/7/2020,13,7,2020,288,18,France,FR,FRA,67012883,Europe,67012883
12/7/2020,12,7,2020,668,3,France,FR,FRA,67012883,Europe,67012883
11/7/2020,11,7,2020,669,4,France,FR,FRA,67012883,Europe,67012883
10/7/2020,10,7,2020,658,25,France,FR,FRA,67012883,Europe,67012883
9/7/2020,9,7,2020,621,14,France,FR,FRA,67012883,Europe,67012883
8/7/2020,8,7,2020,663,32,France,FR,FRA,67012883,Europe,67012883
7/7/2020,7,7,2020,475,13,France,FR,FRA,67012883,Europe,67012883
6/7/2020,6,7,2020,176,13,France,FR,FRA,67012883,Europe,67012883
5/7/2020,5,7,2020,639,7,France,FR,FRA,67012883,Europe,67012883
4/7/2020,4,7,2020,560,7,France,FR,FRA,67012883,Europe,67012883
3/7/2020,3,7,2020,582,18,France,FR,FRA,67012883,Europe,67012883
2/7/2020,2,7,2020,659,14,France,FR,FRA,67012883,Europe,67012883
1/7/2020,1,7,2020,918,18,France,FR,FRA,67012883,Europe,67012883
30/6/2020,30,6,2020,541,30,France,FR,FRA,67012883,Europe,67012883
29/6/2020,29,6,2020,280,18,France,FR,FRA,67012883,Europe,67012883
28/6/2020,28,6,2020,522,9,France,FR,FRA,67012883,Europe,67012883
27/6/2020,27,6,2020,522,8,France,FR,FRA,67012883,Europe,67012883
26/6/2020,26,6,2020,1588,26,France,FR,FRA,67012883,Europe,67012883
25/6/2020,25,6,2020,0,21,France,FR,FRA,67012883,Europe,67012883
24/6/2020,24,6,2020,81,11,France,FR,FRA,67012883,Europe,67012883
23/6/2020,23,6,2020,517,57,France,FR,FRA,67012883,Europe,67012883
22/6/2020,22,6,2020,373,23,France,FR,FRA,67012883,Europe,67012883
21/6/2020,21,6,2020,284,7,France,FR,FRA,67012883,Europe,67012883
20/6/2020,20,6,2020,641,16,France,FR,FRA,67012883,Europe,67012883
19/6/2020,19,6,2020,811,14,France,FR,FRA,67012883,Europe,67012883
18/6/2020,18,6,2020,467,28,France,FR,FRA,67012883,Europe,67012883
17/6/2020,17,6,2020,458,28,France,FR,FRA,67012883,Europe,67012883
16/6/2020,16,6,2020,344,111,France,FR,FRA,67012883,Europe,67012883
15/6/2020,15,6,2020,152,29,France,FR,FRA,67012883,Europe,67012883
14/6/2020,14,6,2020,407,9,France,FR,FRA,67012883,Europe,67012883
13/6/2020,13,6,2020,526,24,France,FR,FRA,67012883,Europe,67012883
12/6/2020,12,6,2020,726,28,France,FR,FRA,67012883,Europe,67012883
11/6/2020,11,6,2020,425,27,France,FR,FRA,67012883,Europe,67012883
10/6/2020,10,6,2020,545,23,France,FR,FRA,67012883,Europe,67012883
9/6/2020,9,6,2020,403,87,France,FR,FRA,67012883,Europe,67012883
8/6/2020,8,6,2020,211,54,France,FR,FRA,67012883,Europe,67012883
7/6/2020,7,6,2020,343,13,France,FR,FRA,67012883,Europe,67012883
6/6/2020,6,6,2020,579,31,France,FR,FRA,67012883,Europe,67012883
5/6/2020,5,6,2020,611,46,France,FR,FRA,67012883,Europe,67012883
4/6/2020,4,6,2020,767,44,France,FR,FRA,67012883,Europe,67012883
3/6/2020,3,6,2020,352,81,France,FR,FRA,67012883,Europe,67012883
2/6/2020,2,6,2020,242,107,France,FR,FRA,67012883,Europe,67012883
1/6/2020,1,6,2020,338,31,France,FR,FRA,67012883,Europe,67012883
31/5/2020,31,5,2020,257,31,France,FR,FRA,67012883,Europe,67012883
30/5/2020,30,5,2020,1209,57,France,FR,FRA,67012883,Europe,67012883
29/5/2020,29,5,2020,597,52,France,FR,FRA,67012883,Europe,67012883
28/5/2020,28,5,2020,2953,66,France,FR,FRA,67012883,Europe,67012883
27/5/2020,27,5,2020,191,66,France,FR,FRA,67012883,Europe,67012883
26/5/2020,26,5,2020,276,98,France,FR,FRA,67012883,Europe,67012883
25/5/2020,25,5,2020,358,65,France,FR,FRA,67012883,Europe,67012883
24/5/2020,24,5,2020,115,35,France,FR,FRA,67012883,Europe,67012883
23/5/2020,23,5,2020,250,43,France,FR,FRA,67012883,Europe,67012883
22/5/2020,22,5,2020,393,74,France,FR,FRA,67012883,Europe,67012883
21/5/2020,21,5,2020,318,83,France,FR,FRA,67012883,Europe,67012883
20/5/2020,20,5,2020,418,110,France,FR,FRA,67012883,Europe,67012883
19/5/2020,19,5,2020,524,97,France,FR,FRA,67012883,Europe,67012883
18/5/2020,18,5,2020,492,131,France,FR,FRA,67012883,Europe,67012883
17/5/2020,17,5,2020,120,232,France,FR,FRA,67012883,Europe,67012883
16/5/2020,16,5,2020,372,96,France,FR,FRA,67012883,Europe,67012883
15/5/2020,15,5,2020,563,104,France,FR,FRA,67012883,Europe,67012883
14/5/2020,14,5,2020,622,351,France,FR,FRA,67012883,Europe,67012883
13/5/2020,13,5,2020,507,83,France,FR,FRA,67012883,Europe,67012883
12/5/2020,12,5,2020,708,348,France,FR,FRA,67012883,Europe,67012883
11/5/2020,11,5,2020,456,263,France,FR,FRA,67012883,Europe,67012883
10/5/2020,10,5,2020,209,70,France,FR,FRA,67012883,Europe,67012883
9/5/2020,9,5,2020,433,80,France,FR,FRA,67012883,Europe,67012883
8/5/2020,8,5,2020,642,243,France,FR,FRA,67012883,Europe,67012883
7/5/2020,7,5,2020,629,178,France,FR,FRA,67012883,Europe,67012883
6/5/2020,6,5,2020,4183,278,France,FR,FRA,67012883,Europe,67012883
5/5/2020,5,5,2020,1104,330,France,FR,FRA,67012883,Europe,67012883
4/5/2020,4,5,2020,576,306,France,FR,FRA,67012883,Europe,67012883
3/5/2020,3,5,2020,308,135,France,FR,FRA,67012883,Europe,67012883
2/5/2020,2,5,2020,794,166,France,FR,FRA,67012883,Europe,67012883
1/5/2020,1,5,2020,604,218,France,FR,FRA,67012883,Europe,67012883
30/4/2020,30,4,2020,1139,289,France,FR,FRA,67012883,Europe,67012883
29/4/2020,29,4,2020,1032,426,France,FR,FRA,67012883,Europe,67012883
28/4/2020,28,4,2020,1520,367,France,FR,FRA,67012883,Europe,67012883
27/4/2020,27,4,2020,1532,436,France,FR,FRA,67012883,Europe,67012883
26/4/2020,26,4,2020,461,242,France,FR,FRA,67012883,Europe,67012883
25/4/2020,25,4,2020,1537,369,France,FR,FRA,67012883,Europe,67012883
24/4/2020,24,4,2020,1773,389,France,FR,FRA,67012883,Europe,67012883
23/4/2020,23,4,2020,1653,515,France,FR,FRA,67012883,Europe,67012883
22/4/2020,22,4,2020,1827,543,France,FR,FRA,67012883,Europe,67012883
21/4/2020,21,4,2020,2667,530,France,FR,FRA,67012883,Europe,67012883
20/4/2020,20,4,2020,2051,546,France,FR,FRA,67012883,Europe,67012883
19/4/2020,19,4,2020,785,395,France,FR,FRA,67012883,Europe,67012883
18/4/2020,18,4,2020,2569,641,France,FR,FRA,67012883,Europe,67012883
17/4/2020,17,4,2020,405,760,France,FR,FRA,67012883,Europe,67012883
16/4/2020,16,4,2020,2641,752,France,FR,FRA,67012883,Europe,67012883
15/4/2020,15,4,2020,2633,1437,France,FR,FRA,67012883,Europe,67012883
14/4/2020,14,4,2020,5497,761,France,FR,FRA,67012883,Europe,67012883
13/4/2020,13,4,2020,2673,574,France,FR,FRA,67012883,Europe,67012883
12/4/2020,12,4,2020,1613,561,France,FR,FRA,67012883,Europe,67012883
11/4/2020,11,4,2020,3114,634,France,FR,FRA,67012883,Europe,67012883
10/4/2020,10,4,2020,4342,986,France,FR,FRA,67012883,Europe,67012883
9/4/2020,9,4,2020,4286,1339,France,FR,FRA,67012883,Europe,67012883
8/4/2020,8,4,2020,3881,540,France,FR,FRA,67012883,Europe,67012883
7/4/2020,7,4,2020,3777,1416,France,FR,FRA,67012883,Europe,67012883
6/4/2020,6,4,2020,3912,832,France,FR,FRA,67012883,Europe,67012883
5/4/2020,5,4,2020,1873,517,France,FR,FRA,67012883,Europe,67012883
4/4/2020,4,4,2020,4267,1052,France,FR,FRA,67012883,Europe,67012883
3/4/2020,3,4,2020,5233,1119,France,FR,FRA,67012883,Europe,67012883
2/4/2020,2,4,2020,2116,1354,France,FR,FRA,67012883,Europe,67012883
1/4/2020,1,4,2020,4861,508,France,FR,FRA,67012883,Europe,67012883
31/3/2020,31,3,2020,7578,498,France,FR,FRA,67012883,Europe,67012883
30/3/2020,30,3,2020,4376,418,France,FR,FRA,67012883,Europe,67012883
29/3/2020,29,3,2020,2599,292,France,FR,FRA,67012883,Europe,67012883
28/3/2020,28,3,2020,4611,319,France,FR,FRA,67012883,Europe,67012883
27/3/2020,27,3,2020,3809,299,France,FR,FRA,67012883,Europe,67012883
26/3/2020,26,3,2020,3922,365,France,FR,FRA,67012883,Europe,67012883
25/3/2020,25,3,2020,2929,231,France,FR,FRA,67012883,Europe,67012883
24/3/2020,24,3,2020,2448,240,France,FR,FRA,67012883,Europe,67012883
23/3/2020,23,3,2020,3838,186,France,FR,FRA,67012883,Europe,67012883
22/3/2020,22,3,2020,1559,112,France,FR,FRA,67012883,Europe,67012883
21/3/2020,21,3,2020,1847,112,France,FR,FRA,67012883,Europe,67012883
20/3/2020,20,3,2020,1617,78,France,FR,FRA,67012883,Europe,67012883
19/3/2020,19,3,2020,1861,108,France,FR,FRA,67012883,Europe,67012883
18/3/2020,18,3,2020,1404,89,France,FR,FRA,67012883,Europe,67012883
17/3/2020,17,3,2020,1097,27,France,FR,FRA,67012883,Europe,67012883
16/3/2020,16,3,2020,1210,21,France,FR,FRA,67012883,Europe,67012883
15/3/2020,15,3,2020,924,36,France,FR,FRA,67012883,Europe,67012883
14/3/2020,14,3,2020,838,12,France,FR,FRA,67012883,Europe,67012883
13/3/2020,13,3,2020,785,18,France,FR,FRA,67012883,Europe,67012883
12/3/2020,12,3,2020,595,13,France,FR,FRA,67012883,Europe,67012883
11/3/2020,11,3,2020,497,15,France,FR,FRA,67012883,Europe,67012883
10/3/2020,10,3,2020,372,3,France,FR,FRA,67012883,Europe,67012883
9/3/2020,9,3,2020,203,11,France,FR,FRA,67012883,Europe,67012883
8/3/2020,8,3,2020,260,3,France,FR,FRA,67012883,Europe,67012883
7/3/2020,7,3,2020,296,7,France,FR,FRA,67012883,Europe,67012883
6/3/2020,6,3,2020,230,2,France,FR,FRA,67012883,Europe,67012883
5/3/2020,5,3,2020,138,3,France,FR,FRA,67012883,Europe,67012883
4/3/2020,4,3,2020,73,0,France,FR,FRA,67012883,Europe,67012883
3/3/2020,3,3,2020,21,1,France,FR,FRA,67012883,Europe,67012883
2/3/2020,2,3,2020,61,1,France,FR,FRA,67012883,Europe,67012883
1/3/2020,1,3,2020,30,0,France,FR,FRA,67012883,Europe,67012883
29/2/2020,29,2,2020,43,0,France,FR,FRA,67012883,Europe,67012883
28/2/2020,28,2,2020,19,0,France,FR,FRA,67012883,Europe,67012883
27/2/2020,27,2,2020,20,0,France,FR,FRA,67012883,Europe,67012883
26/2/2020,26,2,2020,4,1,France,FR,FRA,67012883,Europe,67012883
25/2/2020,25,2,2020,2,0,France,FR,FRA,67012883,Europe,67012883
24/2/2020,24,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
23/2/2020,23,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
22/2/2020,22,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
21/2/2020,21,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
20/2/2020,20,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
19/2/2020,19,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
18/2/2020,18,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
17/2/2020,17,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
16/2/2020,16,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
15/2/2020,15,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
14/2/2020,14,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
13/2/2020,13,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
12/2/2020,12,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
11/2/2020,11,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
10/2/2020,10,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
9/2/2020,9,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
8/2/2020,8,2,2020,5,0,France,FR,FRA,67012883,Europe,67012883
7/2/2020,7,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
6/2/2020,6,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
5/2/2020,5,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
4/2/2020,4,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
3/2/2020,3,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
2/2/2020,2,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
1/2/2020,1,2,2020,0,0,France,FR,FRA,67012883,Europe,67012883
31/1/2020,31,1,2020,1,0,France,FR,FRA,67012883,Europe,67012883
30/1/2020,30,1,2020,1,0,France,FR,FRA,67012883,Europe,67012883
29/1/2020,29,1,2020,1,0,France,FR,FRA,67012883,Europe,67012883
28/1/2020,28,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
27/1/2020,27,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
26/1/2020,26,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
25/1/2020,25,1,2020,3,0,France,FR,FRA,67012883,Europe,67012883
24/1/2020,24,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
23/1/2020,23,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
22/1/2020,22,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
21/1/2020,21,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
20/1/2020,20,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
19/1/2020,19,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
18/1/2020,18,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
17/1/2020,17,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
16/1/2020,16,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
15/1/2020,15,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
14/1/2020,14,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
13/1/2020,13,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
12/1/2020,12,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
11/1/2020,11,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
10/1/2020,10,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
9/1/2020,9,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
8/1/2020,8,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
7/1/2020,7,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
6/1/2020,6,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
5/1/2020,5,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
4/1/2020,4,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
3/1/2020,3,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
2/1/2020,2,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
1/1/2020,1,1,2020,0,0,France,FR,FRA,67012883,Europe,67012883
31/12/2019,31,12,2019,0,0,France,FR,FRA,67012883,Europe,67012883
2/12/2020,2,12,2020,20171,453,Germany,DE,DEU,83019213,Europe,83019213
1/12/2020,1,12,2020,15898,497,Germany,DE,DEU,83019213,Europe,83019213
30/11/2020,30,11,2020,14156,329,Germany,DE,DEU,83019213,Europe,83019213
29/11/2020,29,11,2020,13637,156,Germany,DE,DEU,83019213,Europe,83019213
28/11/2020,28,11,2020,14645,205,Germany,DE,DEU,83019213,Europe,83019213
27/11/2020,27,11,2020,22018,405,Germany,DE,DEU,83019213,Europe,83019213
26/11/2020,26,11,2020,21576,386,Germany,DE,DEU,83019213,Europe,83019213
25/11/2020,25,11,2020,20825,416,Germany,DE,DEU,83019213,Europe,83019213
24/11/2020,24,11,2020,16258,382,Germany,DE,DEU,83019213,Europe,83019213
23/11/2020,23,11,2020,14537,240,Germany,DE,DEU,83019213,Europe,83019213
22/11/2020,22,11,2020,13840,104,Germany,DE,DEU,83019213,Europe,83019213
21/11/2020,21,11,2020,16612,163,Germany,DE,DEU,83019213,Europe,83019213
20/11/2020,20,11,2020,23450,288,Germany,DE,DEU,83019213,Europe,83019213
19/11/2020,19,11,2020,23676,296,Germany,DE,DEU,83019213,Europe,83019213
18/11/2020,18,11,2020,20801,244,Germany,DE,DEU,83019213,Europe,83019213
17/11/2020,17,11,2020,16206,357,Germany,DE,DEU,83019213,Europe,83019213
16/11/2020,16,11,2020,14582,199,Germany,DE,DEU,83019213,Europe,83019213
15/11/2020,15,11,2020,14045,73,Germany,DE,DEU,83019213,Europe,83019213
14/11/2020,14,11,2020,16077,116,Germany,DE,DEU,83019213,Europe,83019213
13/11/2020,13,11,2020,23184,227,Germany,DE,DEU,83019213,Europe,83019213
12/11/2020,12,11,2020,23462,194,Germany,DE,DEU,83019213,Europe,83019213
11/11/2020,11,11,2020,20536,222,Germany,DE,DEU,83019213,Europe,83019213
10/11/2020,10,11,2020,16668,203,Germany,DE,DEU,83019213,Europe,83019213
9/11/2020,9,11,2020,16465,152,Germany,DE,DEU,83019213,Europe,83019213
8/11/2020,8,11,2020,14026,70,Germany,DE,DEU,83019213,Europe,83019213
7/11/2020,7,11,2020,17119,71,Germany,DE,DEU,83019213,Europe,83019213
6/11/2020,6,11,2020,22246,174,Germany,DE,DEU,83019213,Europe,83019213
5/11/2020,5,11,2020,21757,162,Germany,DE,DEU,83019213,Europe,83019213
4/11/2020,4,11,2020,20228,145,Germany,DE,DEU,83019213,Europe,83019213
3/11/2020,3,11,2020,16545,149,Germany,DE,DEU,83019213,Europe,83019213
2/11/2020,2,11,2020,16240,112,Germany,DE,DEU,83019213,Europe,83019213
1/11/2020,1,11,2020,12556,39,Germany,DE,DEU,83019213,Europe,83019213
31/10/2020,31,10,2020,14070,60,Germany,DE,DEU,83019213,Europe,83019213
30/10/2020,30,10,2020,19367,88,Germany,DE,DEU,83019213,Europe,83019213
29/10/2020,29,10,2020,18732,76,Germany,DE,DEU,83019213,Europe,83019213
28/10/2020,28,10,2020,16202,96,Germany,DE,DEU,83019213,Europe,83019213
27/10/2020,27,10,2020,13161,81,Germany,DE,DEU,83019213,Europe,83019213
26/10/2020,26,10,2020,12621,44,Germany,DE,DEU,83019213,Europe,83019213
25/10/2020,25,10,2020,9829,27,Germany,DE,DEU,83019213,Europe,83019213
24/10/2020,24,10,2020,10458,21,Germany,DE,DEU,83019213,Europe,83019213
23/10/2020,23,10,2020,13476,46,Germany,DE,DEU,83019213,Europe,83019213
22/10/2020,22,10,2020,12519,45,Germany,DE,DEU,83019213,Europe,83019213
21/10/2020,21,10,2020,10457,44,Germany,DE,DEU,83019213,Europe,83019213
20/10/2020,20,10,2020,7167,56,Germany,DE,DEU,83019213,Europe,83019213
19/10/2020,19,10,2020,6750,33,Germany,DE,DEU,83019213,Europe,83019213
18/10/2020,18,10,2020,5248,13,Germany,DE,DEU,83019213,Europe,83019213
17/10/2020,17,10,2020,4941,17,Germany,DE,DEU,83019213,Europe,83019213
16/10/2020,16,10,2020,7976,26,Germany,DE,DEU,83019213,Europe,83019213
15/10/2020,15,10,2020,7074,39,Germany,DE,DEU,83019213,Europe,83019213
14/10/2020,14,10,2020,6063,31,Germany,DE,DEU,83019213,Europe,83019213
13/10/2020,13,10,2020,4585,19,Germany,DE,DEU,83019213,Europe,83019213
12/10/2020,12,10,2020,4803,19,Germany,DE,DEU,83019213,Europe,83019213
11/10/2020,11,10,2020,2838,11,Germany,DE,DEU,83019213,Europe,83019213
10/10/2020,10,10,2020,2975,4,Germany,DE,DEU,83019213,Europe,83019213
9/10/2020,9,10,2020,4964,20,Germany,DE,DEU,83019213,Europe,83019213
8/10/2020,8,10,2020,4401,15,Germany,DE,DEU,83019213,Europe,83019213
7/10/2020,7,10,2020,3994,17,Germany,DE,DEU,83019213,Europe,83019213
6/10/2020,6,10,2020,2462,19,Germany,DE,DEU,83019213,Europe,83019213
5/10/2020,5,10,2020,3086,14,Germany,DE,DEU,83019213,Europe,83019213
4/10/2020,4,10,2020,1543,5,Germany,DE,DEU,83019213,Europe,83019213
3/10/2020,3,10,2020,1665,1,Germany,DE,DEU,83019213,Europe,83019213
2/10/2020,2,10,2020,2833,10,Germany,DE,DEU,83019213,Europe,83019213
1/10/2020,1,10,2020,2619,15,Germany,DE,DEU,83019213,Europe,83019213
30/9/2020,30,9,2020,2445,15,Germany,DE,DEU,83019213,Europe,83019213
29/9/2020,29,9,2020,1848,11,Germany,DE,DEU,83019213,Europe,83019213
28/9/2020,28,9,2020,2280,11,Germany,DE,DEU,83019213,Europe,83019213
27/9/2020,27,9,2020,1313,2,Germany,DE,DEU,83019213,Europe,83019213
26/9/2020,26,9,2020,1319,2,Germany,DE,DEU,83019213,Europe,83019213
25/9/2020,25,9,2020,2361,11,Germany,DE,DEU,83019213,Europe,83019213
24/9/2020,24,9,2020,2140,11,Germany,DE,DEU,83019213,Europe,83019213
23/9/2020,23,9,2020,2029,17,Germany,DE,DEU,83019213,Europe,83019213
22/9/2020,22,9,2020,1625,10,Germany,DE,DEU,83019213,Europe,83019213
21/9/2020,21,9,2020,2074,11,Germany,DE,DEU,83019213,Europe,83019213
20/9/2020,20,9,2020,1169,4,Germany,DE,DEU,83019213,Europe,83019213
19/9/2020,19,9,2020,1064,2,Germany,DE,DEU,83019213,Europe,83019213
18/9/2020,18,9,2020,2202,7,Germany,DE,DEU,83019213,Europe,83019213
17/9/2020,17,9,2020,2177,8,Germany,DE,DEU,83019213,Europe,83019213
16/9/2020,16,9,2020,2021,4,Germany,DE,DEU,83019213,Europe,83019213
15/9/2020,15,9,2020,1623,9,Germany,DE,DEU,83019213,Europe,83019213
14/9/2020,14,9,2020,1923,8,Germany,DE,DEU,83019213,Europe,83019213
13/9/2020,13,9,2020,752,1,Germany,DE,DEU,83019213,Europe,83019213
12/9/2020,12,9,2020,821,4,Germany,DE,DEU,83019213,Europe,83019213
11/9/2020,11,9,2020,1618,4,Germany,DE,DEU,83019213,Europe,83019213
10/9/2020,10,9,2020,1758,9,Germany,DE,DEU,83019213,Europe,83019213
9/9/2020,9,9,2020,1393,1,Germany,DE,DEU,83019213,Europe,83019213
8/9/2020,8,9,2020,1331,4,Germany,DE,DEU,83019213,Europe,83019213
7/9/2020,7,9,2020,1901,4,Germany,DE,DEU,83019213,Europe,83019213
6/9/2020,6,9,2020,668,0,Germany,DE,DEU,83019213,Europe,83019213
5/9/2020,5,9,2020,775,0,Germany,DE,DEU,83019213,Europe,83019213
4/9/2020,4,9,2020,1467,2,Germany,DE,DEU,83019213,Europe,83019213
3/9/2020,3,9,2020,1423,6,Germany,DE,DEU,83019213,Europe,83019213
2/9/2020,2,9,2020,1390,12,Germany,DE,DEU,83019213,Europe,83019213
1/9/2020,1,9,2020,1209,10,Germany,DE,DEU,83019213,Europe,83019213
31/8/2020,31,8,2020,1497,7,Germany,DE,DEU,83019213,Europe,83019213
30/8/2020,30,8,2020,470,1,Germany,DE,DEU,83019213,Europe,83019213
29/8/2020,29,8,2020,711,3,Germany,DE,DEU,83019213,Europe,83019213
28/8/2020,28,8,2020,1549,1,Germany,DE,DEU,83019213,Europe,83019213
27/8/2020,27,8,2020,1565,7,Germany,DE,DEU,83019213,Europe,83019213
26/8/2020,26,8,2020,1428,7,Germany,DE,DEU,83019213,Europe,83019213
25/8/2020,25,8,2020,1455,9,Germany,DE,DEU,83019213,Europe,83019213
24/8/2020,24,8,2020,1628,4,Germany,DE,DEU,83019213,Europe,83019213
23/8/2020,23,8,2020,632,1,Germany,DE,DEU,83019213,Europe,83019213
22/8/2020,22,8,2020,836,3,Germany,DE,DEU,83019213,Europe,83019213
21/8/2020,21,8,2020,1737,4,Germany,DE,DEU,83019213,Europe,83019213
20/8/2020,20,8,2020,1584,10,Germany,DE,DEU,83019213,Europe,83019213
19/8/2020,19,8,2020,1595,9,Germany,DE,DEU,83019213,Europe,83019213
18/8/2020,18,8,2020,1419,9,Germany,DE,DEU,83019213,Europe,83019213
17/8/2020,17,8,2020,1689,6,Germany,DE,DEU,83019213,Europe,83019213
16/8/2020,16,8,2020,519,0,Germany,DE,DEU,83019213,Europe,83019213
15/8/2020,15,8,2020,704,1,Germany,DE,DEU,83019213,Europe,83019213
14/8/2020,14,8,2020,1505,8,Germany,DE,DEU,83019213,Europe,83019213
13/8/2020,13,8,2020,1419,5,Germany,DE,DEU,83019213,Europe,83019213
12/8/2020,12,8,2020,1320,8,Germany,DE,DEU,83019213,Europe,83019213
11/8/2020,11,8,2020,1030,3,Germany,DE,DEU,83019213,Europe,83019213
10/8/2020,10,8,2020,1219,5,Germany,DE,DEU,83019213,Europe,83019213
9/8/2020,9,8,2020,385,0,Germany,DE,DEU,83019213,Europe,83019213
8/8/2020,8,8,2020,581,6,Germany,DE,DEU,83019213,Europe,83019213
7/8/2020,7,8,2020,1105,2,Germany,DE,DEU,83019213,Europe,83019213
6/8/2020,6,8,2020,1106,7,Germany,DE,DEU,83019213,Europe,83019213
5/8/2020,5,8,2020,1024,13,Germany,DE,DEU,83019213,Europe,83019213
4/8/2020,4,8,2020,760,0,Germany,DE,DEU,83019213,Europe,83019213
3/8/2020,3,8,2020,858,6,Germany,DE,DEU,83019213,Europe,83019213
2/8/2020,2,8,2020,385,0,Germany,DE,DEU,83019213,Europe,83019213
1/8/2020,1,8,2020,412,2,Germany,DE,DEU,83019213,Europe,83019213
31/7/2020,31,7,2020,1012,3,Germany,DE,DEU,83019213,Europe,83019213
30/7/2020,30,7,2020,842,9,Germany,DE,DEU,83019213,Europe,83019213
29/7/2020,29,7,2020,860,5,Germany,DE,DEU,83019213,Europe,83019213
